url_length,domain_length,path_length,count_dots,count_hyphen,count_at,count_question,count_equal,count_digits,count_letters,count_special,has_https,has_ip,subdomain_count,keyword_count,label
55,20,27,3,0,0,0,0,0,43,12,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
43,20,15,3,1,0,0,0,0,34,9,1,0,3,0,0
76,20,48,3,1,0,0,0,0,62,14,1,0,3,0,0
50,20,22,3,1,0,0,0,0,40,10,1,0,3,0,0
51,20,23,3,1,0,0,0,0,41,10,1,0,3,0,0
52,20,24,3,1,0,0,0,0,42,10,1,0,3,0,0
55,20,27,3,0,0,0,0,0,45,10,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
51,20,23,3,0,0,0,0,0,40,11,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
52,20,24,3,0,0,0,0,0,42,10,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
51,20,23,3,0,0,0,0,0,42,9,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
48,20,20,4,0,0,0,0,0,37,11,1,0,3,0,0
77,20,49,3,1,0,0,0,2,62,13,1,0,3,0,0
52,20,24,3,1,0,0,0,2,39,11,1,0,3,0,0
92,20,64,3,1,0,0,0,2,75,15,1,0,3,0,0
56,20,28,3,0,0,0,0,2,41,13,1,0,3,0,0
53,20,25,3,0,0,0,0,5,36,12,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
60,20,32,3,1,0,0,0,0,49,11,1,0,3,0,0
69,20,41,3,0,0,0,0,7,46,16,1,0,3,0,0
69,20,41,3,0,0,0,0,5,50,14,1,0,3,0,0
59,20,31,3,0,0,0,0,0,48,11,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
57,20,29,3,0,0,0,0,2,44,11,1,0,3,0,0
59,20,31,3,0,0,0,0,0,48,11,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
69,20,41,3,0,0,0,0,0,58,11,1,0,3,0,0
64,20,36,3,0,0,0,0,2,51,11,1,0,3,0,0
59,20,31,3,0,0,0,0,0,49,10,1,0,3,0,0
55,20,27,3,0,0,0,0,0,45,10,1,0,3,0,0
51,20,23,3,0,0,0,0,0,42,9,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
70,20,42,3,0,0,0,0,0,58,12,1,0,3,0,0
53,20,25,3,0,0,0,0,0,43,10,1,0,3,0,0
71,20,43,3,0,0,0,0,0,60,11,1,0,3,0,0
74,20,46,3,0,0,0,0,0,59,15,1,0,3,0,0
71,20,43,3,0,0,0,0,0,57,14,1,0,3,0,0
61,20,33,3,0,0,0,0,0,51,10,1,0,3,0,0
55,20,27,3,0,0,0,0,0,45,10,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
59,20,31,3,0,0,0,0,0,49,10,1,0,3,0,0
54,20,26,3,0,0,0,0,0,44,10,1,0,3,0,0
68,20,40,3,0,0,0,0,0,57,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
55,20,27,3,0,0,0,0,0,43,12,1,0,3,0,0
54,20,26,3,0,0,0,0,0,45,9,1,0,3,0,0
70,20,42,3,0,0,0,0,0,59,11,1,0,3,0,0
75,20,47,3,0,0,0,0,0,64,11,1,0,3,0,0
68,20,40,3,0,0,0,0,0,56,12,1,0,3,0,0
66,20,38,3,0,0,0,0,0,55,11,1,0,3,0,0
53,20,25,3,0,0,0,0,0,43,10,1,0,3,0,0
66,20,38,3,0,0,0,0,0,55,11,1,0,3,0,0
59,20,31,3,0,0,0,0,0,49,10,1,0,3,0,0
61,20,33,3,0,0,0,0,0,50,11,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
66,20,38,3,0,0,0,0,0,55,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
62,20,34,3,0,0,0,0,0,50,12,1,0,3,0,0
65,20,37,3,0,0,0,0,0,55,10,1,0,3,0,0
51,20,23,3,0,0,0,0,0,42,9,1,0,3,0,0
54,20,26,3,0,0,0,0,0,45,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
57,20,29,3,0,0,0,0,0,47,10,1,0,3,0,0
51,20,23,3,0,0,0,0,0,42,9,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
61,20,33,3,0,0,0,0,0,51,10,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
62,20,34,3,0,0,0,0,0,51,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
60,20,32,3,0,0,0,0,0,49,11,1,0,3,0,0
44,20,16,3,0,0,0,0,0,36,8,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
55,20,27,3,0,0,0,0,0,44,11,1,0,3,0,0
57,20,29,3,0,0,0,0,2,43,12,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
43,20,15,3,0,0,0,0,0,34,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
59,20,31,3,0,0,0,0,0,45,14,1,0,3,0,0
66,20,38,3,0,0,0,0,0,51,15,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,37,8,1,0,3,0,0
51,20,23,3,0,0,0,0,0,42,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
41,20,13,3,0,0,0,0,0,33,8,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
43,20,15,3,0,0,0,0,0,34,9,1,0,3,0,0
68,20,40,3,0,0,0,0,0,53,15,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
41,20,13,3,0,0,0,0,0,33,8,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
57,20,29,3,0,0,0,0,0,47,10,1,0,3,0,0
39,20,11,3,0,0,0,0,0,31,8,1,0,3,0,0
45,20,17,3,0,0,0,0,0,37,8,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
66,20,38,3,0,0,0,0,0,53,13,1,0,3,0,0
51,20,23,3,0,0,0,0,0,41,10,1,0,3,0,0
54,20,26,3,0,0,0,0,0,44,10,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
57,20,29,3,0,0,0,0,0,47,10,1,0,3,0,0
60,20,32,3,0,0,0,0,2,47,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
55,20,27,3,0,0,0,0,0,45,10,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
52,20,24,3,0,0,0,0,0,42,10,1,0,3,0,0
65,20,37,3,0,0,0,0,0,52,13,1,0,3,0,0
54,20,26,3,0,0,0,0,0,44,10,1,0,3,0,0
48,20,20,3,0,0,0,0,0,37,11,1,0,3,0,0
41,20,13,3,0,0,0,0,0,33,8,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
50,20,22,3,0,0,0,0,0,39,11,1,0,3,0,0
51,20,23,3,0,0,0,0,0,40,11,1,0,3,0,0
55,20,27,3,1,0,0,0,0,46,9,1,0,3,0,0
54,20,26,3,0,0,0,0,0,45,9,1,0,3,0,0
68,20,40,3,0,0,0,0,0,55,13,1,0,3,0,0
51,20,23,3,0,0,0,0,0,42,9,1,0,3,0,0
65,20,37,3,0,0,0,0,0,52,13,1,0,3,0,0
55,20,27,3,0,0,0,0,0,46,9,1,0,3,0,0
58,20,30,3,0,0,0,0,0,48,10,1,0,3,0,0
60,20,32,3,0,0,0,0,0,50,10,1,0,3,0,0
71,20,43,3,0,0,0,0,0,58,13,1,0,3,0,0
46,20,18,3,0,0,0,0,0,38,8,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
51,20,23,3,0,0,0,0,0,42,9,1,0,3,0,0
55,20,27,3,0,0,0,0,0,44,11,1,0,3,0,0
82,20,54,3,0,0,0,0,6,59,17,1,0,3,0,0
55,20,27,3,0,0,0,0,0,44,11,1,0,3,0,0
64,20,36,3,0,0,0,0,0,54,10,1,0,3,0,0
53,20,25,3,0,0,0,0,0,42,11,1,0,3,0,0
49,20,21,3,1,0,0,0,0,39,10,1,0,3,0,0
41,20,13,3,0,0,0,0,0,33,8,1,0,3,0,0
51,20,23,3,0,0,0,0,3,36,12,1,0,3,0,0
55,20,27,3,0,0,0,0,0,45,10,1,0,3,0,0
57,20,29,3,0,0,0,0,0,46,11,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
45,20,17,3,0,0,0,0,0,37,8,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
61,20,33,3,0,0,0,0,0,50,11,1,0,3,0,0
73,20,45,3,0,0,0,0,2,59,12,1,0,3,0,0
61,20,33,3,0,0,0,0,0,51,10,1,0,3,0,0
53,20,25,3,0,0,0,0,0,43,10,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
67,20,39,3,0,0,0,0,0,55,12,1,0,3,0,0
55,20,27,3,0,0,0,0,0,42,13,1,0,3,0,0
48,20,20,3,0,0,0,0,0,36,12,1,0,3,0,0
49,20,21,3,0,0,0,0,0,39,10,1,0,3,0,0
47,20,19,3,0,0,0,0,0,37,10,1,0,3,0,0
48,20,20,3,0,0,0,0,0,38,10,1,0,3,0,0
50,20,22,3,0,0,0,0,0,40,10,1,0,3,0,0
55,20,27,3,0,0,0,0,0,42,13,1,0,3,0,0
62,20,34,3,0,0,0,0,0,48,14,1,0,3,0,0
55,20,27,3,0,0,0,0,0,44,11,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
53,20,25,3,0,0,0,0,2,40,11,1,0,3,0,0
51,20,23,3,1,0,0,0,0,41,10,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
63,20,35,3,0,0,0,0,4,46,13,1,0,3,0,0
69,20,41,3,0,0,0,0,4,50,15,1,0,3,0,0
70,20,42,3,0,0,0,0,0,60,10,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
49,20,21,3,0,0,0,0,0,39,10,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
81,20,53,3,0,0,0,0,2,65,14,1,0,3,0,0
66,20,38,3,0,0,0,0,0,55,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,39,10,1,0,3,0,0
46,20,18,3,0,0,0,0,0,35,11,1,0,3,0,0
58,20,30,3,0,0,0,0,0,46,12,1,0,3,0,0
99,20,71,3,0,0,0,0,0,81,18,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,40,10,1,0,3,0,0
41,20,13,3,0,0,0,0,0,33,8,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
56,20,28,3,0,0,0,0,0,44,12,1,0,3,0,0
48,20,20,3,0,0,0,0,2,36,10,1,0,3,0,0
71,20,43,3,0,0,0,0,0,58,13,1,0,3,0,0
71,20,43,3,0,0,0,0,0,58,13,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
52,20,24,3,0,0,0,0,0,42,10,1,0,3,0,0
56,20,28,3,0,0,0,0,2,43,11,1,0,3,0,0
67,20,39,3,0,0,0,0,4,49,14,1,0,3,0,0
59,20,31,3,0,0,0,0,0,48,11,1,0,3,0,0
56,20,28,3,0,0,0,0,2,43,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
47,20,19,3,0,0,0,0,0,36,11,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
53,20,25,3,0,0,0,0,0,44,9,1,0,3,0,0
56,20,28,3,0,0,0,0,2,43,11,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
78,20,50,3,0,0,0,0,0,66,12,1,0,3,0,0
60,20,32,3,0,0,0,0,0,49,11,1,0,3,0,0
61,20,33,3,0,0,0,0,0,50,11,1,0,3,0,0
83,20,55,3,0,0,0,0,0,71,12,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
59,20,31,3,0,0,0,0,0,48,11,1,0,3,1,0
60,20,32,3,0,0,0,0,0,50,10,1,0,3,0,0
77,20,49,3,0,0,0,0,0,64,13,1,0,3,0,0
63,20,35,3,0,0,0,0,0,51,12,1,0,3,0,0
58,20,30,3,0,0,0,0,0,48,10,1,0,3,0,0
78,20,50,3,0,0,0,0,0,66,12,1,0,3,0,0
70,20,42,3,1,0,0,0,0,57,13,1,0,3,0,0
59,20,31,3,0,0,0,0,0,47,12,1,0,3,0,0
70,20,42,3,0,0,0,0,0,58,12,1,0,3,0,0
91,20,63,3,0,0,0,0,0,76,15,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
67,20,39,3,0,0,0,0,0,56,11,1,0,3,0,0
66,20,38,3,0,0,0,0,0,55,11,1,0,3,0,0
67,20,39,3,0,0,0,0,0,55,12,1,0,3,0,0
70,20,42,3,0,0,0,0,0,58,12,1,0,3,0,0
58,20,30,3,0,0,0,0,0,47,11,1,0,3,0,0
71,20,43,3,0,0,0,0,0,58,13,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
60,20,32,3,0,0,0,0,4,44,12,1,0,3,0,0
50,20,22,3,0,0,0,0,0,39,11,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
49,20,21,3,0,0,0,0,2,37,10,1,0,3,0,0
63,20,35,3,0,0,0,0,0,53,10,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
63,20,35,3,0,0,0,0,0,53,10,1,0,3,0,0
43,20,15,3,0,0,0,0,0,34,9,1,0,3,0,0
55,20,27,3,0,0,0,0,4,38,13,1,0,3,0,0
50,20,22,3,0,0,0,0,0,38,12,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
52,20,24,3,1,0,0,0,0,42,10,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
47,20,19,3,0,0,0,0,0,36,11,1,0,3,0,0
62,20,34,3,0,0,0,0,0,52,10,1,0,3,0,0
52,20,24,3,0,0,0,0,0,40,12,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
59,20,31,3,0,0,0,0,0,46,13,1,0,3,0,0
48,20,20,3,0,0,0,0,0,37,11,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
63,20,35,3,0,0,0,0,0,51,12,1,0,3,0,0
39,20,11,3,0,0,0,0,0,31,8,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
50,20,22,3,0,0,0,0,2,37,11,1,0,3,0,0
42,20,14,3,0,0,0,0,4,29,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
64,20,36,3,0,0,0,0,0,51,13,1,0,3,0,0
50,20,22,3,0,0,0,0,0,38,12,1,0,3,0,0
39,20,11,3,0,0,0,0,0,31,8,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
49,20,21,3,0,0,0,0,0,38,11,1,0,3,0,0
42,20,14,3,0,0,0,0,0,34,8,1,0,3,0,0
53,20,25,3,0,0,0,0,2,40,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,38,11,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
73,20,45,3,2,0,0,0,0,61,12,1,0,3,0,0
55,20,27,3,0,0,0,0,0,42,13,1,0,3,0,0
55,20,27,3,0,0,0,0,0,44,11,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
42,20,14,3,0,0,0,0,0,33,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
60,20,32,3,0,0,0,0,0,50,10,1,0,3,0,0
60,20,32,3,0,0,0,0,0,48,12,1,0,3,0,0
65,20,37,3,0,0,0,0,0,51,14,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
51,20,23,3,0,0,0,0,0,41,10,1,0,3,0,0
60,20,32,3,0,0,0,0,0,47,13,1,0,3,0,0
55,20,27,3,0,0,0,0,0,45,10,1,0,3,0,0
52,20,24,3,0,0,0,0,0,42,10,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
58,20,30,3,0,0,0,0,0,48,10,1,0,3,0,0
62,20,34,3,0,0,0,0,0,49,13,1,0,3,0,0
64,20,36,3,0,0,0,0,6,44,14,1,0,3,0,0
47,20,19,3,0,0,0,0,0,37,10,1,0,3,0,0
54,20,26,3,0,0,0,0,0,43,11,1,0,3,0,0
52,20,24,3,0,0,0,0,0,42,10,1,0,3,0,0
66,20,38,3,0,0,0,0,0,54,12,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
68,20,40,3,0,0,0,0,0,56,12,1,0,3,0,0
78,20,50,3,0,0,0,0,2,62,14,1,0,3,0,0
42,20,14,3,0,0,0,0,0,33,9,1,0,3,0,0
53,20,25,3,0,0,0,0,0,41,12,1,0,3,0,0
52,20,24,3,0,0,0,0,0,43,9,1,0,3,0,0
62,20,34,3,0,0,0,0,0,49,13,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
60,20,32,3,0,0,0,0,0,46,14,1,0,3,0,0
55,20,27,3,0,0,0,0,0,42,13,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
42,20,14,3,0,0,0,0,0,33,9,1,0,3,0,0
51,20,23,3,0,0,0,0,0,41,10,1,0,3,0,0
51,20,23,4,0,0,0,0,0,40,11,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
57,20,29,3,0,0,0,0,0,44,13,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
50,20,22,3,0,0,0,0,3,37,10,1,0,3,0,0
50,20,22,3,0,0,0,0,3,37,10,1,0,3,0,0
63,20,35,3,0,0,0,0,0,53,10,1,0,3,0,0
57,20,29,3,0,0,0,0,0,46,11,1,0,3,0,0
53,20,25,3,0,0,0,0,2,40,11,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
51,20,23,3,0,0,0,0,2,38,11,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
43,20,15,3,0,0,0,0,0,34,9,1,0,3,0,0
64,20,36,3,0,0,0,0,0,51,13,1,0,3,0,0
59,20,31,3,0,0,0,0,4,42,13,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
43,20,15,3,0,0,0,0,0,34,9,1,0,3,0,0
52,20,24,3,0,0,0,0,1,40,11,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
52,20,24,3,0,0,0,0,2,39,11,1,0,3,0,0
48,20,20,3,0,0,0,0,0,37,11,1,0,3,0,0
59,20,31,3,0,0,0,0,0,46,13,1,0,3,0,0
59,20,31,3,0,0,0,0,0,45,14,1,0,3,0,0
51,20,23,3,0,0,0,0,4,34,13,1,0,3,0,0
44,20,16,3,0,0,0,0,0,35,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
39,20,11,3,0,0,0,0,0,31,8,1,0,3,0,0
53,20,25,3,0,0,0,0,2,41,10,1,0,3,0,0
41,20,13,3,0,0,0,0,0,33,8,1,0,3,0,0
49,20,21,3,0,0,0,0,0,40,9,1,0,3,0,0
39,20,11,3,0,0,0,0,0,31,8,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
45,20,17,3,1,0,0,0,0,36,9,1,0,3,0,0
38,20,10,3,0,0,0,0,0,30,8,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
54,20,26,3,0,0,0,0,0,42,12,1,0,3,0,0
51,20,23,3,0,0,0,0,0,39,12,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
59,20,31,3,0,0,0,0,0,49,10,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
58,20,30,3,0,0,0,0,0,46,12,1,0,3,0,0
60,20,32,3,0,0,0,0,0,48,12,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
55,20,27,3,0,0,0,0,0,43,12,1,0,3,0,0
55,20,27,3,0,0,0,0,0,43,12,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
45,20,17,3,0,0,0,0,0,36,9,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
47,20,19,3,0,0,0,0,0,38,9,1,0,3,0,0
69,20,41,3,0,0,0,0,0,56,13,1,0,3,0,0
48,20,20,3,0,0,0,0,0,39,9,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
40,20,12,3,0,0,0,0,0,32,8,1,0,3,0,0
56,20,28,3,0,0,0,0,0,46,10,1,0,3,0,0
62,20,34,3,0,0,0,0,0,51,11,1,0,3,0,0
77,20,49,3,0,0,0,0,2,61,14,1,0,3,0,0
59,20,31,3,0,0,0,0,0,49,10,1,0,3,0,0
46,20,18,3,0,0,0,0,0,37,9,1,0,3,0,0
55,20,27,3,0,0,0,0,0,45,10,1,0,3,0,0
66,20,38,3,0,0,0,0,0,53,13,1,0,3,0,0
53,20,25,3,0,0,0,0,0,44,9,1,0,3,0,0
65,20,37,3,0,0,0,0,0,55,10,1,0,3,0,0
62,20,34,3,0,0,0,0,0,52,10,1,0,3,0,0
71,20,43,3,0,0,0,0,0,60,11,1,0,3,0,0
50,20,22,3,0,0,0,0,0,41,9,1,0,3,0,0
73,20,45,3,0,0,0,0,0,61,12,1,0,3,0,0
82,20,54,3,1,0,0,0,2,66,14,1,0,3,0,0
57,20,29,3,0,0,0,0,0,48,9,1,0,3,0,0
64,20,36,3,0,0,0,0,0,52,12,1,0,3,0,0
52,20,24,3,0,0,0,0,2,40,10,1,0,3,0,0
55,20,27,3,0,0,0,0,0,43,12,1,0,3,0,0
